FlightID,AirlineID,AircraftID,DepartureLocationID,ArrivalLocationID,DepartureTime,ArrivalTime,FlightDuration,PassengerCount
906,3,2,4,8,2024-11-01 19:07:15.080904,2024-11-01 21:07:15.080904,2,99
907,5,1,4,6,2024-06-09 19:07:15.080910,2024-06-10 00:07:15.080910,5,241
908,1,1,5,1,2024-11-26 19:07:15.080916,2024-11-27 01:07:15.080916,6,181
909,1,1,1,6,2024-04-28 19:07:15.080923,2024-04-28 22:07:15.080923,3,99
910,1,3,7,3,2024-09-26 19:07:15.080929,2024-09-26 22:07:15.080929,3,100
911,1,3,2,3,2024-09-10 19:07:15.080935,2024-09-10 22:07:15.080935,3,54
912,3,3,4,2,2024-11-13 19:07:15.080942,2024-11-14 05:07:15.080942,10,67
913,5,2,1,5,2025-01-21 19:07:15.080948,2025-01-21 22:07:15.080948,3,243
914,3,4,7,7,2024-04-26 19:07:15.080954,2024-04-27 03:07:15.080954,8,245
915,5,3,4,1,2024-08-10 19:07:15.080961,2024-08-11 00:07:15.080961,5,234
916,3,1,3,4,2024-04-29 19:07:15.080967,2024-04-29 22:07:15.080967,3,105
917,5,4,4,5,2025-03-11 19:07:15.080973,2025-03-12 05:07:15.080973,10,232
918,1,4,3,4,2024-06-22 19:07:15.080980,2024-06-22 21:07:15.080980,2,101
919,3,4,6,1,2024-12-12 19:07:15.080986,2024-12-13 05:07:15.080986,10,284
920,1,2,6,8,2025-01-23 19:07:15.080992,2025-01-24 00:07:15.080992,5,72
921,5,1,8,4,2024-06-19 19:07:15.081001,2024-06-20 02:07:15.081001,7,180
922,6,2,4,1,2024-06-26 19:07:15.081007,2024-06-27 07:07:15.081007,12,87
923,2,2,3,1,2024-06-21 19:07:15.081014,2024-06-22 01:07:15.081014,6,203
924,2,3,4,3,2025-03-03 19:07:15.081020,2025-03-03 20:07:15.081020,1,167
925,3,4,1,6,2024-11-23 19:07:15.081027,2024-11-23 22:07:15.081027,3,126
926,1,4,3,1,2025-02-26 19:07:15.081033,2025-02-27 07:07:15.081033,12,102
927,4,1,1,1,2025-03-11 19:07:15.081039,2025-03-12 07:07:15.081039,12,186
928,4,2,3,8,2024-08-09 19:07:15.081047,2024-08-10 02:07:15.081047,7,64
929,3,2,1,8,2025-01-25 19:07:15.081053,2025-01-26 04:07:15.081053,9,103
930,5,4,1,1,2025-04-06 19:07:15.081060,2025-04-07 01:07:15.081060,6,136
931,5,4,7,4,2024-11-19 19:07:15.081067,2024-11-20 06:07:15.081067,11,145
932,3,1,1,7,2024-11-15 19:07:15.081074,2024-11-15 22:07:15.081074,3,120
933,6,2,3,1,2024-11-28 19:07:15.081081,2024-11-29 00:07:15.081081,5,200
934,2,4,3,8,2024-06-13 19:07:15.081087,2024-06-14 02:07:15.081087,7,136
935,1,4,5,3,2024-05-14 19:07:15.081094,2024-05-15 04:07:15.081094,9,244
936,3,2,3,2,2025-03-26 19:07:15.081100,2025-03-27 05:07:15.081100,10,122
937,6,4,3,1,2024-10-23 19:07:15.081107,2024-10-23 23:07:15.081107,4,56
938,2,2,3,7,2025-03-20 19:07:15.081113,2025-03-20 21:07:15.081113,2,286
939,1,4,7,2,2025-01-09 19:07:15.081127,2025-01-09 22:07:15.081127,3,245
940,2,2,8,6,2024-05-13 19:07:15.081133,2024-05-14 07:07:15.081133,12,254
941,2,1,1,4,2024-10-20 19:07:15.081140,2024-10-21 03:07:15.081140,8,195
942,3,2,5,3,2024-07-28 19:07:15.081146,2024-07-28 20:07:15.081146,1,258
943,6,4,7,6,2024-10-05 19:07:15.081152,2024-10-06 06:07:15.081152,11,170
944,4,4,2,2,2024-05-09 19:07:15.081160,2024-05-10 07:07:15.081160,12,134
945,3,3,3,7,2025-03-12 19:07:15.081166,2025-03-12 23:07:15.081166,4,64
946,4,4,4,4,2024-04-30 19:07:15.081172,2024-05-01 07:07:15.081172,12,137
947,1,1,2,3,2024-12-01 19:07:15.081179,2024-12-02 04:07:15.081179,9,267
948,1,1,1,2,2024-11-07 19:07:15.081185,2024-11-08 02:07:15.081185,7,115
949,4,4,4,8,2025-02-15 19:07:15.081191,2025-02-15 22:07:15.081191,3,229
950,3,3,2,6,2024-08-03 19:07:15.081198,2024-08-03 20:07:15.081198,1,114
951,5,4,1,7,2024-09-24 19:07:15.081205,2024-09-25 01:07:15.081205,6,143
952,6,4,8,8,2024-10-07 19:07:15.081211,2024-10-08 03:07:15.081211,8,251
953,6,4,4,2,2024-05-13 19:07:15.081217,2024-05-14 01:07:15.081217,6,166
954,4,2,7,5,2024-12-16 19:07:15.081224,2024-12-17 07:07:15.081224,12,286
955,2,3,3,7,2025-02-22 19:07:15.081231,2025-02-23 03:07:15.081231,8,142
956,5,4,4,1,2024-05-10 19:07:15.081238,2024-05-10 22:07:15.081238,3,107
957,3,3,1,4,2025-03-27 19:07:15.081247,2025-03-27 20:07:15.081247,1,213
958,5,1,3,3,2024-10-18 19:07:15.081256,2024-10-19 02:07:15.081256,7,250
959,2,1,3,1,2024-11-26 19:07:15.081263,2024-11-26 23:07:15.081263,4,251
960,5,1,6,8,2025-02-10 19:07:15.081269,2025-02-11 04:07:15.081269,9,255
961,3,2,8,1,2024-11-26 19:07:15.081275,2024-11-26 22:07:15.081275,3,120
962,4,3,8,2,2024-06-21 19:07:15.081282,2024-06-21 21:07:15.081282,2,171
963,3,3,3,8,2024-09-18 19:07:15.081288,2024-09-19 00:07:15.081288,5,178
964,5,2,8,5,2025-02-08 19:07:15.081294,2025-02-09 06:07:15.081294,11,173
965,1,3,4,1,2025-04-16 19:07:15.081301,2025-04-17 01:07:15.081301,6,170
966,1,3,5,4,2024-04-20 19:07:15.081307,2024-04-21 06:07:15.081307,11,51
967,2,4,6,3,2024-12-13 19:07:15.081313,2024-12-14 00:07:15.081313,5,202
968,6,3,4,1,2024-09-02 19:07:15.081319,2024-09-03 00:07:15.081319,5,50
969,6,4,7,8,2025-02-09 19:07:15.081325,2025-02-10 06:07:15.081325,11,241
970,2,1,1,3,2024-12-11 19:07:15.081332,2024-12-12 03:07:15.081332,8,296
971,2,3,1,2,2024-11-09 19:07:15.081338,2024-11-10 01:07:15.081338,6,136
972,2,3,8,1,2024-06-06 19:07:15.081344,2024-06-07 02:07:15.081344,7,237
973,6,4,2,7,2024-09-16 19:07:15.081351,2024-09-16 21:07:15.081351,2,227
974,1,4,3,2,2024-06-30 19:07:15.081365,2024-06-30 21:07:15.081365,2,156
975,1,3,4,2,2024-09-14 19:07:15.081372,2024-09-14 21:07:15.081372,2,93
976,3,3,6,5,2024-05-20 19:07:15.081380,2024-05-21 06:07:15.081380,11,298
977,6,3,8,6,2025-03-07 19:07:15.081387,2025-03-08 02:07:15.081387,7,219
978,3,1,7,3,2024-07-11 19:07:15.081394,2024-07-11 23:07:15.081394,4,206
979,5,4,4,2,2025-03-16 19:07:15.081400,2025-03-17 01:07:15.081400,6,146
980,4,2,2,3,2025-02-20 19:07:15.081406,2025-02-20 20:07:15.081406,1,280
981,1,3,7,7,2025-01-29 19:07:15.081413,2025-01-29 23:07:15.081413,4,251
982,2,2,8,8,2024-09-07 19:07:15.081419,2024-09-08 01:07:15.081419,6,55
983,2,3,1,6,2025-04-02 19:07:15.081430,2025-04-03 00:07:15.081430,5,231
984,1,2,1,6,2025-01-06 19:07:15.081442,2025-01-07 07:07:15.081442,12,79
985,2,4,5,8,2024-06-15 19:07:15.081453,2024-06-15 23:07:15.081453,4,80
986,1,3,4,1,2025-02-05 19:07:15.081461,2025-02-05 21:07:15.081461,2,78
987,1,1,8,2,2024-05-16 19:07:15.081467,2024-05-17 07:07:15.081467,12,147
988,2,3,1,5,2024-05-17 19:07:15.081474,2024-05-18 07:07:15.081474,12,141
989,3,2,5,1,2024-06-26 19:07:15.081481,2024-06-27 01:07:15.081481,6,243
990,4,3,6,5,2024-08-04 19:07:15.081492,2024-08-04 22:07:15.081492,3,157
991,4,4,1,1,2024-05-31 19:07:15.081503,2024-06-01 06:07:15.081503,11,144
992,3,2,8,3,2024-05-14 19:07:15.081523,2024-05-15 02:07:15.081523,7,219
993,2,3,7,8,2025-03-28 19:07:15.081534,2025-03-29 07:07:15.081534,12,163
994,2,2,8,8,2024-05-15 19:07:15.081550,2024-05-16 06:07:15.081550,11,205
995,2,2,6,5,2024-07-23 19:07:15.081557,2024-07-23 22:07:15.081557,3,53
996,3,3,8,7,2024-06-06 19:07:15.081563,2024-06-06 20:07:15.081563,1,53
997,2,1,4,3,2025-01-30 19:07:15.081574,2025-01-31 00:07:15.081574,5,69
998,4,4,7,5,2024-07-31 19:07:15.081586,2024-08-01 05:07:15.081586,10,290
999,1,1,2,8,2024-10-08 19:07:15.081599,2024-10-08 22:07:15.081599,3,167
1000,3,4,7,4,2024-09-10 19:07:15.081608,2024-09-10 21:07:15.081608,2,133
1001,1,1,3,5,2024-09-12 19:07:15.081614,2024-09-13 04:07:15.081614,9,91
1002,1,2,4,4,2024-06-15 19:07:15.081620,2024-06-15 23:07:15.081620,4,65
1003,6,3,7,7,2024-07-16 19:07:15.081627,2024-07-17 00:07:15.081627,5,240
1004,5,1,7,4,2025-02-14 19:07:15.081633,2025-02-14 21:07:15.081633,2,55
1005,6,4,4,2,2024-05-12 19:07:15.081639,2024-05-13 05:07:15.081639,10,146
1006,3,4,4,1,2025-01-28 19:07:15.081645,2025-01-29 07:07:15.081645,12,264
1007,1,2,1,4,2024-09-21 19:07:15.081652,2024-09-22 05:07:15.081652,10,178
1008,1,1,5,3,2025-03-25 19:07:15.081659,2025-03-25 20:07:15.081659,1,287
1009,3,2,6,6,2025-02-26 19:07:15.081665,2025-02-26 21:07:15.081665,2,150
1010,4,4,8,5,2024-11-10 19:07:15.081671,2024-11-11 00:07:15.081671,5,205
1011,1,2,2,6,2024-08-04 19:07:15.081678,2024-08-05 00:07:15.081678,5,126
1012,2,3,2,2,2024-08-05 19:07:15.081687,2024-08-05 20:07:15.081687,1,199
1013,3,2,7,1,2025-03-06 19:07:15.081693,2025-03-07 03:07:15.081693,8,297
1014,1,4,8,3,2025-01-13 19:07:15.081700,2025-01-14 01:07:15.081700,6,61
1015,5,3,4,3,2024-08-20 19:07:15.081706,2024-08-21 00:07:15.081706,5,117
1016,4,2,6,2,2025-03-29 19:07:15.081712,2025-03-29 23:07:15.081712,4,207
1017,6,1,1,5,2025-03-27 19:07:15.081719,2025-03-28 03:07:15.081719,8,251
1018,4,4,2,7,2024-12-12 19:07:15.081725,2024-12-13 01:07:15.081725,6,88
1019,6,4,2,3,2024-10-22 19:07:15.081731,2024-10-23 03:07:15.081731,8,214
1020,5,4,3,5,2024-09-02 19:07:15.081737,2024-09-03 01:07:15.081737,6,60
1021,3,3,5,1,2024-09-22 19:07:15.081744,2024-09-22 22:07:15.081744,3,75
1022,4,4,1,5,2024-12-02 19:07:15.081750,2024-12-02 22:07:15.081750,3,236
1023,4,1,5,1,2024-10-24 19:07:15.081756,2024-10-24 20:07:15.081756,1,78
1024,5,1,1,4,2024-12-31 19:07:15.081763,2024-12-31 20:07:15.081763,1,194
1025,2,1,5,6,2024-07-11 19:07:15.081769,2024-07-12 01:07:15.081769,6,174
1026,5,2,1,5,2024-05-29 19:07:15.081778,2024-05-29 21:07:15.081778,2,281
1027,3,2,1,1,2024-06-15 19:07:15.081785,2024-06-15 22:07:15.081785,3,111
1028,3,4,6,1,2024-12-08 19:07:15.081791,2024-12-08 22:07:15.081791,3,139
1029,6,3,1,1,2024-08-17 19:07:15.081797,2024-08-17 22:07:15.081797,3,255
1030,5,3,5,4,2024-05-04 19:07:15.081803,2024-05-04 20:07:15.081803,1,288
1031,3,4,2,7,2024-06-28 19:07:15.081814,2024-06-28 20:07:15.081814,1,268
1032,1,4,6,1,2024-09-08 19:07:15.081821,2024-09-08 21:07:15.081821,2,210
1033,5,2,7,7,2025-02-15 19:07:15.081828,2025-02-15 20:07:15.081828,1,112
1034,6,3,2,5,2024-04-19 19:07:15.081834,2024-04-20 00:07:15.081834,5,98
1035,4,2,7,5,2024-11-23 19:07:15.081840,2024-11-24 01:07:15.081840,6,251
1036,5,2,8,5,2024-10-20 19:07:15.081847,2024-10-21 01:07:15.081847,6,252
1037,2,3,2,8,2025-03-27 19:07:15.081853,2025-03-28 05:07:15.081853,10,229
1038,5,3,4,5,2024-09-13 19:07:15.081859,2024-09-14 02:07:15.081859,7,220
1039,3,3,2,7,2025-03-05 19:07:15.081865,2025-03-06 01:07:15.081865,6,227
1040,2,4,8,3,2024-08-09 19:07:15.081871,2024-08-10 01:07:15.081871,6,139
1041,4,2,8,5,2024-05-05 19:07:15.081878,2024-05-06 05:07:15.081878,10,181
1042,5,3,7,1,2025-02-19 19:07:15.081884,2025-02-20 01:07:15.081884,6,84
1043,2,4,3,2,2024-08-25 19:07:15.081890,2024-08-25 21:07:15.081890,2,280
1044,3,4,1,5,2024-07-15 19:07:15.081896,2024-07-15 20:07:15.081896,1,54
1045,3,3,3,4,2025-02-06 19:07:15.081903,2025-02-06 20:07:15.081903,1,168
1046,6,3,1,3,2024-06-10 19:07:15.081909,2024-06-11 04:07:15.081909,9,55
1047,4,4,6,1,2025-02-09 19:07:15.081915,2025-02-10 07:07:15.081915,12,236
1048,5,4,5,2,2024-06-21 19:07:15.081921,2024-06-22 07:07:15.081921,12,290
1049,3,3,5,6,2024-08-08 19:07:15.081930,2024-08-08 20:07:15.081930,1,295
1050,3,2,6,7,2024-08-14 19:07:15.081936,2024-08-15 00:07:15.081936,5,296
1051,2,2,6,5,2024-09-23 19:07:15.081942,2024-09-24 07:07:15.081942,12,105
1052,2,1,7,3,2024-10-11 19:07:15.081948,2024-10-12 02:07:15.081948,7,206
1053,4,2,4,2,2024-06-08 19:07:15.081954,2024-06-09 06:07:15.081954,11,69
1054,2,2,6,5,2025-02-10 19:07:15.081961,2025-02-11 01:07:15.081961,6,171
1055,2,2,7,4,2024-10-13 19:07:15.081967,2024-10-14 04:07:15.081967,9,215
1056,6,4,1,4,2025-03-06 19:07:15.081974,2025-03-07 00:07:15.081974,5,172
1057,4,1,5,4,2024-09-15 19:07:15.081980,2024-09-16 00:07:15.081980,5,106
1058,1,2,2,5,2024-08-27 19:07:15.081986,2024-08-28 01:07:15.081986,6,177
1059,6,4,7,8,2024-08-05 19:07:15.081993,2024-08-06 03:07:15.081993,8,59
1060,3,4,6,8,2024-05-23 19:07:15.081999,2024-05-24 03:07:15.081999,8,200
1061,4,1,4,4,2024-06-01 19:07:15.082005,2024-06-02 01:07:15.082005,6,111
1062,4,2,2,1,2024-07-13 19:07:15.082012,2024-07-14 05:07:15.082012,10,67
1063,1,3,3,3,2024-04-25 19:07:15.082018,2024-04-26 04:07:15.082018,9,282
1064,4,3,7,2,2024-12-08 19:07:15.082024,2024-12-09 02:07:15.082024,7,161
1065,2,1,7,8,2024-04-30 19:07:15.082031,2024-05-01 03:07:15.082031,8,297
1066,2,3,2,7,2024-11-30 19:07:15.082038,2024-12-01 04:07:15.082038,9,239
1067,3,2,5,6,2024-12-23 19:07:15.082047,2024-12-24 07:07:15.082047,12,83
1068,2,3,7,5,2024-08-17 19:07:15.082053,2024-08-18 07:07:15.082053,12,50
1069,5,3,3,1,2024-08-07 19:07:15.082059,2024-08-07 22:07:15.082059,3,237
1070,1,2,2,6,2024-05-22 19:07:15.082066,2024-05-23 03:07:15.082066,8,129
1071,4,2,1,6,2024-05-07 19:07:15.082072,2024-05-07 23:07:15.082072,4,264
1072,3,3,5,3,2024-09-15 19:07:15.082079,2024-09-16 05:07:15.082079,10,84
1073,2,4,3,8,2025-01-11 19:07:15.082085,2025-01-11 22:07:15.082085,3,295
1074,1,2,4,2,2025-01-31 19:07:15.082091,2025-01-31 21:07:15.082091,2,182
1075,5,4,3,6,2025-03-31 19:07:15.082097,2025-03-31 22:07:15.082097,3,234
1076,1,1,8,7,2025-04-15 19:07:15.082104,2025-04-15 21:07:15.082104,2,194
1077,3,4,5,2,2024-08-06 19:07:15.082110,2024-08-07 06:07:15.082110,11,58
1078,5,3,1,6,2024-07-01 19:07:15.082116,2024-07-01 20:07:15.082116,1,169
1079,4,1,6,8,2025-03-18 19:07:15.082122,2025-03-18 23:07:15.082122,4,147
1080,5,2,1,1,2025-03-01 19:07:15.082129,2025-03-02 05:07:15.082129,10,164
1081,4,2,3,7,2025-04-18 19:07:15.082135,2025-04-19 03:07:15.082135,8,120
1082,2,1,3,1,2024-04-22 19:07:15.082141,2024-04-22 22:07:15.082141,3,164
1083,6,4,2,7,2024-07-19 19:07:15.082147,2024-07-20 01:07:15.082147,6,158
1084,6,2,5,5,2024-11-04 19:07:15.082154,2024-11-05 04:07:15.082154,9,96
1085,2,3,8,5,2025-01-02 19:07:15.082160,2025-01-02 23:07:15.082160,4,63
1086,2,2,8,1,2024-10-22 19:07:15.082169,2024-10-23 00:07:15.082169,5,76
1087,5,1,3,6,2025-03-11 19:07:15.082175,2025-03-11 21:07:15.082175,2,205
1088,1,2,5,7,2025-02-09 19:07:15.082182,2025-02-10 04:07:15.082182,9,150
1089,3,1,8,7,2024-05-04 19:07:15.082188,2024-05-05 07:07:15.082188,12,126
1090,4,2,3,2,2025-04-08 19:07:15.082194,2025-04-08 20:07:15.082194,1,258
1091,5,2,4,7,2024-10-03 19:07:15.082200,2024-10-03 21:07:15.082200,2,250
1092,4,1,1,3,2024-09-03 19:07:15.082206,2024-09-03 21:07:15.082206,2,61
1093,1,4,3,4,2025-03-10 19:07:15.082213,2025-03-11 01:07:15.082213,6,297
1094,5,1,2,6,2024-05-18 19:07:15.082219,2024-05-18 22:07:15.082219,3,293
1095,4,2,7,4,2024-10-28 19:07:15.082225,2024-10-29 06:07:15.082225,11,127
1096,1,2,6,5,2024-09-12 19:07:15.082231,2024-09-13 04:07:15.082231,9,128
1097,4,2,4,7,2025-01-26 19:07:15.082238,2025-01-27 07:07:15.082238,12,148
1098,1,4,3,5,2025-01-20 19:07:15.082244,2025-01-21 04:07:15.082244,9,266
1099,6,1,1,4,2024-10-30 19:07:15.082250,2024-10-31 00:07:15.082250,5,50
1100,1,3,5,2,2024-05-20 19:07:15.082256,2024-05-20 23:07:15.082256,4,130
1101,6,3,2,7,2024-05-21 19:07:15.082264,2024-05-22 04:07:15.082264,9,253
1102,2,3,7,2,2024-12-07 19:07:15.082271,2024-12-08 02:07:15.082271,7,264
1103,6,1,2,5,2024-10-10 19:07:15.082277,2024-10-11 01:07:15.082277,6,113
1104,4,4,1,5,2024-08-19 19:07:15.082286,2024-08-20 01:07:15.082286,6,186
1105,3,1,3,3,2025-02-06 19:07:15.082293,2025-02-07 01:07:15.082293,6,277
1106,5,4,3,1,2024-05-19 19:07:15.082299,2024-05-20 07:07:15.082299,12,207
1107,2,4,2,4,2025-03-06 19:07:15.082306,2025-03-07 07:07:15.082306,12,139
1108,3,4,4,7,2025-03-01 19:07:15.082312,2025-03-01 21:07:15.082312,2,188
1109,5,4,8,2,2024-05-22 19:07:15.082318,2024-05-23 04:07:15.082318,9,275
1110,6,2,2,1,2024-10-26 19:07:15.082324,2024-10-27 02:07:15.082324,7,298
1111,5,3,5,6,2025-03-13 19:07:15.082331,2025-03-14 00:07:15.082331,5,121
1112,5,2,8,6,2024-04-23 19:07:15.082337,2024-04-24 07:07:15.082337,12,190
1113,6,4,1,7,2024-04-25 19:07:15.082343,2024-04-25 21:07:15.082343,2,122
1114,5,3,8,3,2024-08-24 19:07:15.082349,2024-08-25 03:07:15.082349,8,189
1115,2,2,5,7,2024-11-28 19:07:15.082356,2024-11-29 05:07:15.082356,10,218
1116,6,1,4,5,2024-10-14 19:07:15.082362,2024-10-15 07:07:15.082362,12,200
1117,2,4,3,2,2024-08-13 19:07:15.082369,2024-08-14 00:07:15.082369,5,179
1118,4,3,4,7,2024-10-21 19:07:15.082376,2024-10-22 04:07:15.082376,9,176
1119,6,4,8,5,2024-08-22 19:07:15.082382,2024-08-23 04:07:15.082382,9,52
1120,4,2,3,3,2024-05-22 19:07:15.082390,2024-05-23 00:07:15.082390,5,62
1121,1,1,8,1,2024-04-27 19:07:15.082396,2024-04-28 04:07:15.082396,9,261
1122,1,3,6,5,2024-05-17 19:07:15.082405,2024-05-18 06:07:15.082405,11,228
1123,2,1,7,3,2025-02-24 19:07:15.082412,2025-02-25 04:07:15.082412,9,180
1124,2,1,8,4,2024-08-25 19:07:15.082418,2024-08-25 23:07:15.082418,4,263
1125,2,2,6,3,2024-09-26 19:07:15.082424,2024-09-27 04:07:15.082424,9,213
1126,4,3,3,4,2024-05-04 19:07:15.082431,2024-05-05 05:07:15.082431,10,221
1127,5,1,8,4,2024-09-08 19:07:15.082437,2024-09-08 21:07:15.082437,2,67
1128,1,2,3,4,2024-11-09 19:07:15.082444,2024-11-10 01:07:15.082444,6,181
1129,2,2,3,6,2025-02-22 19:07:15.082450,2025-02-22 23:07:15.082450,4,181
1130,3,2,2,1,2024-07-02 19:07:15.082456,2024-07-03 07:07:15.082456,12,56
1131,3,1,3,8,2024-12-18 19:07:15.082463,2024-12-19 04:07:15.082463,9,240
1132,5,3,3,3,2025-02-05 19:07:15.082469,2025-02-06 05:07:15.082469,10,266
1133,1,3,8,2,2024-12-10 19:07:15.082477,2024-12-10 23:07:15.082477,4,241
1134,3,4,7,3,2025-01-31 19:07:15.082483,2025-02-01 04:07:15.082483,9,121
1135,6,1,5,5,2024-11-27 19:07:15.082490,2024-11-27 23:07:15.082490,4,170
1136,5,4,2,7,2024-10-11 19:07:15.082497,2024-10-12 04:07:15.082497,9,109
1137,6,3,4,8,2024-09-29 19:07:15.082507,2024-09-30 05:07:15.082507,10,300
1138,4,3,4,1,2024-10-11 19:07:15.082519,2024-10-12 00:07:15.082519,5,267
1139,5,2,1,5,2024-06-21 19:07:15.082529,2024-06-22 00:07:15.082529,5,62
1140,6,2,4,5,2024-12-31 19:07:15.082539,2025-01-01 01:07:15.082539,6,90
1141,5,4,4,5,2024-05-31 19:07:15.082545,2024-06-01 03:07:15.082545,8,131
1142,1,2,8,7,2024-07-03 19:07:15.082551,2024-07-03 21:07:15.082551,2,223
1143,1,1,3,4,2024-09-16 19:07:15.082562,2024-09-17 00:07:15.082562,5,95
1144,1,3,4,4,2024-06-11 19:07:15.082573,2024-06-12 06:07:15.082573,11,148
1145,3,2,4,6,2024-08-09 19:07:15.082584,2024-08-10 03:07:15.082584,8,115
1146,4,3,7,5,2024-07-21 19:07:15.082597,2024-07-22 02:07:15.082597,7,202
1147,5,2,7,2,2025-01-30 19:07:15.082608,2025-01-31 03:07:15.082608,8,141
1148,1,3,1,8,2025-04-11 19:07:15.082619,2025-04-12 02:07:15.082619,7,50
1149,5,1,1,5,2024-08-15 19:07:15.082627,2024-08-15 20:07:15.082627,1,300
1150,4,2,3,4,2024-04-21 19:07:15.082634,2024-04-22 03:07:15.082634,8,189
1151,2,3,1,6,2024-10-28 19:07:15.082642,2024-10-28 23:07:15.082642,4,290
1152,4,2,7,5,2024-08-03 19:07:15.082653,2024-08-03 21:07:15.082653,2,76
1153,6,4,3,5,2024-12-17 19:07:15.082664,2024-12-18 04:07:15.082664,9,124
1154,4,2,7,1,2024-08-12 19:07:15.082674,2024-08-12 21:07:15.082674,2,193
1155,5,3,2,5,2025-03-24 19:07:15.082680,2025-03-24 23:07:15.082680,4,127
1156,2,4,1,1,2024-04-22 19:07:15.082686,2024-04-23 02:07:15.082686,7,279
1157,3,1,2,4,2024-05-26 19:07:15.082693,2024-05-27 00:07:15.082693,5,102
1158,2,3,4,7,2025-01-08 19:07:15.082699,2025-01-09 07:07:15.082699,12,202
1159,1,4,5,6,2024-11-14 19:07:15.082710,2024-11-14 23:07:15.082710,4,107
1160,5,2,3,5,2024-07-22 19:07:15.082716,2024-07-23 06:07:15.082716,11,65
1161,2,3,4,1,2024-06-03 19:07:15.082722,2024-06-03 21:07:15.082722,2,89
1162,4,2,3,5,2024-07-11 19:07:15.082728,2024-07-11 20:07:15.082728,1,129
1163,6,2,2,5,2025-01-31 19:07:15.082735,2025-01-31 21:07:15.082735,2,95
1164,3,2,3,3,2024-09-19 19:07:15.082741,2024-09-20 01:07:15.082741,6,253
1165,6,4,4,2,2024-10-26 19:07:15.082747,2024-10-26 20:07:15.082747,1,126
1166,4,3,1,5,2024-12-28 19:07:15.082753,2024-12-29 04:07:15.082753,9,191
1167,6,4,1,8,2025-01-17 19:07:15.082759,2025-01-18 00:07:15.082759,5,54
1168,3,3,1,5,2024-08-13 19:07:15.082766,2024-08-13 22:07:15.082766,3,58
1169,4,3,4,5,2024-08-02 19:07:15.082772,2024-08-02 23:07:15.082772,4,266
1170,1,3,5,1,2025-04-16 19:07:15.082778,2025-04-17 06:07:15.082778,11,132
1171,5,4,1,3,2025-02-20 19:07:15.082785,2025-02-20 23:07:15.082785,4,177
1172,4,4,2,8,2024-09-05 19:07:15.082792,2024-09-06 00:07:15.082792,5,165
1173,1,1,5,1,2024-11-18 19:07:15.082798,2024-11-18 21:07:15.082798,2,104
1174,1,3,7,6,2024-08-26 19:07:15.082804,2024-08-26 20:07:15.082804,1,232
1175,2,2,7,8,2025-01-03 19:07:15.082810,2025-01-04 00:07:15.082810,5,175
1176,6,3,5,8,2024-12-16 19:07:15.082817,2024-12-17 05:07:15.082817,10,253
1177,1,1,2,6,2024-06-19 19:07:15.082825,2024-06-19 22:07:15.082825,3,76
1178,2,2,2,1,2025-04-02 19:07:15.082832,2025-04-02 23:07:15.082832,4,245
1179,3,1,3,7,2024-06-14 19:07:15.082843,2024-06-14 22:07:15.082843,3,73
1180,2,4,3,2,2025-01-29 19:07:15.082854,2025-01-30 06:07:15.082854,11,250
1181,4,1,1,7,2024-05-02 19:07:15.082865,2024-05-03 06:07:15.082865,11,147
1182,4,1,6,3,2024-10-20 19:07:15.082874,2024-10-21 05:07:15.082874,10,257
1183,1,3,1,1,2024-05-02 19:07:15.082881,2024-05-03 01:07:15.082881,6,115
1184,4,4,5,3,2024-06-15 19:07:15.082888,2024-06-15 21:07:15.082888,2,169
1185,2,3,8,2,2025-04-04 19:07:15.082894,2025-04-05 04:07:15.082894,9,98
1186,6,1,7,2,2024-12-26 19:07:15.082900,2024-12-27 00:07:15.082900,5,229
1187,4,4,5,5,2024-11-15 19:07:15.082907,2024-11-15 23:07:15.082907,4,153
1188,2,1,4,1,2025-03-16 19:07:15.082913,2025-03-16 21:07:15.082913,2,131
1189,1,4,8,6,2024-11-16 19:07:15.082920,2024-11-17 04:07:15.082920,9,115
1190,4,2,1,2,2024-08-24 19:07:15.082926,2024-08-25 05:07:15.082926,10,271
1191,3,4,5,7,2025-04-04 19:07:15.082932,2025-04-05 05:07:15.082932,10,191
1192,4,1,6,8,2024-10-09 19:07:15.082939,2024-10-10 02:07:15.082939,7,148
1193,5,1,8,3,2024-05-16 19:07:15.082945,2024-05-17 05:07:15.082945,10,70
1194,2,4,3,6,2024-09-10 19:07:15.082951,2024-09-11 05:07:15.082951,10,269
1195,5,3,6,5,2025-02-21 19:07:15.082961,2025-02-22 01:07:15.082961,6,150
1196,4,3,6,3,2024-10-19 19:07:15.082968,2024-10-20 04:07:15.082968,9,168
1197,6,1,7,8,2024-09-10 19:07:15.082974,2024-09-10 23:07:15.082974,4,286
1198,4,3,7,7,2024-05-18 19:07:15.082980,2024-05-18 20:07:15.082980,1,251
1199,1,2,2,2,2024-05-29 19:07:15.082987,2024-05-29 22:07:15.082987,3,150
1200,4,2,2,8,2024-12-30 19:07:15.082993,2024-12-31 02:07:15.082993,7,233
1201,6,2,6,1,2024-12-25 19:07:15.083000,2024-12-26 01:07:15.083000,6,201
1202,4,1,5,8,2024-11-19 19:07:15.083006,2024-11-19 23:07:15.083006,4,147
1203,6,2,1,8,2025-01-27 19:07:15.083012,2025-01-28 00:07:15.083012,5,161
